"crop","country","region","latitude","longitude","current_average_temperature_point_coordinate_d_c","current_annual_precipitation_mm_point_coordinate","global_delta_t_from_pre_industrial_period","annual_precipitation_change_each_study_mm","climate_scenario","future_mid_point","projected_yield_t_ha","climate_impacts","local_delta_t","drought_index"
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-11.5481,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-28.8881,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-43.2606,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-14.3725,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-32.2131,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-46.9432,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-9.55354,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-25.2576,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-34.9984,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-14.3303,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-28.2548,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-40.3684,NA,-0.13028677158458
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.44,-8.7568,"RCP4.5",2020,NA,-22.3054,NA,-0.0315377630788381
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.07,-26.2703,"RCP4.5",2050,NA,-36.5269,NA,-0.0946129290848255
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.4,-53.5136,"RCP4.5",2080,NA,-55.988,NA,-0.192730134101008
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.5,-30.1622,"RCP8.5",2020,NA,-26.3473,NA,-0.108629672658566
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.72,-37.946,"RCP8.5",2050,NA,-42.8144,NA,-0.136663159806047
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,4.23,-59.3514,"RCP8.5",2080,NA,-60.3293,NA,-0.213755069385775
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-27.6923,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-47.5214,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-54.5299,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-34.0171,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-54.0171,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-62.2222,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-25.4457,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-43.5981,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-58.671,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-29.8217,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-51.3776,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-64.1815,NA,-0.13028677158458
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.44,-8.7568,"RCP4.5",2020,NA,-4.57801,NA,-0.0315377630788381
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.07,-26.2703,"RCP4.5",2050,NA,-11.3983,NA,-0.0946129290848255
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.4,-53.5136,"RCP4.5",2080,NA,-22.4852,NA,-0.192730134101008
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.5,-30.1622,"RCP8.5",2020,NA,-8.65774,NA,-0.108629672658566
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.72,-37.946,"RCP8.5",2050,NA,-13.1112,NA,-0.136663159806047
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,4.23,-59.3514,"RCP8.5",2080,NA,-26.2846,NA,-0.213755069385775
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-5.68466,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-21.0583,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-34.7873,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-9.36718,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-23.9185,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-39.0776,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-5.05776,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-18.8261,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-29.566,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-10.2716,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-22.4789,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-33.2501,NA,-0.13028677158458
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.44,-8.7568,"RCP4.5",2020,NA,-11.5269,NA,-0.0315377630788381
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.07,-26.2703,"RCP4.5",2050,NA,-23.503,NA,-0.0946129290848255
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.4,-53.5136,"RCP4.5",2080,NA,-33.8323,NA,-0.192730134101008
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.5,-30.1622,"RCP8.5",2020,NA,-19.1617,NA,-0.108629672658566
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.72,-37.946,"RCP8.5",2050,NA,-29.491,NA,-0.136663159806047
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,4.23,-59.3514,"RCP8.5",2080,NA,-36.5269,NA,-0.213755069385775
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-14.8718,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-23.7607,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-42.735,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-21.0256,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-32.6496,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-48.8889,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-12.3177,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-22.6904,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-37.2771,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-20.9076,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-30.9562,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-48.2982,NA,-0.13028677158458
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.44,-8.7568,"RCP4.5",2020,NA,-2.00603,NA,-0.0315377630788381
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.07,-26.2703,"RCP4.5",2050,NA,-8.00949,NA,-0.0946129290848255
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.4,-53.5136,"RCP4.5",2080,NA,-18.2654,NA,-0.192730134101008
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.5,-30.1622,"RCP8.5",2020,NA,-5.00776,NA,-0.108629672658566
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.72,-37.946,"RCP8.5",2050,NA,-9.01007,NA,-0.136663159806047
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,4.23,-59.3514,"RCP8.5",2080,NA,-22.768,NA,-0.213755069385775
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-3.58287,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-16.5055,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-30.864,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-5.01872,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-20.2387,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-31.4383,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-3.01512,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-14.5505,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-26.0859,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-6.02435,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-18.5628,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-27.0889,NA,-0.13028677158458
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.44,-8.7568,"RCP4.5",2020,NA,-12.9452,NA,-0.0315377630788381
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.07,-26.2703,"RCP4.5",2050,NA,-26.4122,NA,-0.0946129290848255
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.4,-53.5136,"RCP4.5",2080,NA,-48.0557,NA,-0.192730134101008
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,1.5,-30.1622,"RCP8.5",2020,NA,-17.7549,NA,-0.108629672658566
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,2.72,-37.946,"RCP8.5",2050,NA,-32.6648,NA,-0.136663159806047
"Wheat","Iran","Asia",36.16,59.38,11.84685707,277.6607833,4.23,-59.3514,"RCP8.5",2080,NA,-52.3844,NA,-0.213755069385775
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.44,-36.7648,"RCP4.5",2020,NA,-20.9144,NA,-0.194762543584707
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.07,-48.0393,"RCP4.5",2050,NA,-41.235,NA,-0.254489518779615
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.4,-65.6864,"RCP4.5",2080,NA,-47.8255,NA,-0.347975518510164
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,1.5,-55.8825,"RCP8.5",2020,NA,-25.8573,NA,-0.296039087438865
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,2.72,-63.7257,"RCP8.5",2050,NA,-47.2763,NA,-0.337588656098114
"Wheat","Iran","Asia",36.12,57.43,15.40773296,188.7673026,4.23,-76.961,"RCP8.5",2080,NA,-54.9652,NA,-0.407703023457835
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.44,3.5527136788005e-15,"RCP4.5",2020,NA,-16.1638,NA,1.60719304019199e-17
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.07,-14.4,"RCP4.5",2050,NA,-30.2233,NA,-0.0651433857922901
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.4,-30.4,"RCP4.5",2080,NA,-48.9693,NA,-0.137524925561501
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,1.5,29.6,"RCP8.5",2020,NA,-19.8089,NA,0.133905848573041
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,2.72,9.60000000000001,"RCP8.5",2050,NA,-39.5963,NA,0.0434289238615268
"Wheat","Iran","Asia",35.16,59.13,15.36369514,221.0508377,4.23,-28.8,"RCP8.5",2080,NA,-52.0936,NA,-0.13028677158458
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,1.5,-3.3335,"RCP2.6",2025,NA,-2.15,NA,-0.00843731556162012
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,2,6.745867,"RCP4.5",2050,NA,-2.58667,NA,0.0170742488722723
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,1.5,-3.3335,"RCP2.6",2025,NA,-8.62667,NA,-0.00843731556162012
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,2,6.745867,"RCP4.5",2050,NA,-15.2467,NA,0.0170742488722723
"Wheat","Global","Global",NA,NA,NA,NA,2,NA,"RCP4.5",2050,NA,1.5,NA,NA
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,1.5,NA,"RCP2.6",2025,NA,-5,NA,NA
"Wheat","Pakistan","Asia",31,72,25.41871262,395.0901179,2,NA,"RCP4.5",2050,NA,-6,NA,NA
"Wheat","United States","North America",40.4233,-104.709,11.62700558,437.724421,1.5,NA,"RCP2.6",2025,NA,6.88473,NA,NA
"Wheat","United States","North America",40.4233,-104.709,11.62700558,437.724421,1.5,NA,"RCP2.6",2025,NA,-1.40187,NA,NA
"Wheat","United States","North America",40.4233,-104.709,11.62700558,437.724421,2,NA,"RCP4.5",2050,NA,10.2266,NA,NA
"Wheat","United States","North America",40.4233,-104.709,11.62700558,437.724421,2,NA,"RCP4.5",2050,NA,-5.6947,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,1.69,NA,"RCP4.5",2025,NA,1.6,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,2.53,NA,"RCP4.5",2055,NA,3.7,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,2.98,NA,"RCP4.5",2055,NA,4.6,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,1.82,NA,"RCP8.5",2025,NA,-0.4,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,3.21,NA,"RCP8.5",2055,NA,3.3,NA,NA
"Wheat","China","Asia",35.3,113.9,15.67300224,588.4473808,4.91,NA,"RCP8.5",2055,NA,0.1,NA,NA
"Wheat","Australia","Australasia",-32.67,147.97,18.31057549,466.5316407,1.83,NA,"RCP4.5",2050,4.8828,34.4087,1.83,NA
"Wheat","Australia","Australasia",-32.67,147.97,18.31057549,466.5316407,2.34,NA,"RCP4.5",2090,5.2344,44.0872,2.23,NA
"Wheat","Australia","Australasia",-32.67,147.97,18.31057549,466.5316407,2.26,NA,"RCP8.5",2050,3.1641,-12.9019,2.13,NA
"Wheat","Australia","Australasia",-32.67,147.97,18.31057549,466.5316407,4.09,NA,"RCP8.5",2090,2.8906,-20.4305,4.03,NA
"Wheat","Australia","Australasia",-29.5,149.79,19.93087387,579.7118558,1.83,NA,"RCP4.5",2050,4.6275,10.281,1.83,NA
"Wheat","Australia","Australasia",-29.5,149.79,19.93087387,579.7118558,2.34,NA,"RCP4.5",2090,4.549,8.41019,2.23,NA
"Wheat","Australia","Australasia",-29.5,149.79,19.93087387,579.7118558,2.26,NA,"RCP8.5",2050,4.0784,-3.70458,2.13,NA
"Wheat","Australia","Australasia",-29.5,149.79,19.93087387,579.7118558,4.09,NA,"RCP8.5",2090,4.549,7.4068,4.03,NA
"Wheat","Australia","Australasia",-32.83,135.15,17.54760361,299.0550109,1.83,NA,"RCP4.5",2050,2.5194,-5.79569,1.1,NA
"Wheat","Australia","Australasia",-32.83,135.15,17.54760361,299.0550109,2.34,NA,"RCP4.5",2090,2.7907,4.34864,1.47,NA
"Wheat","Australia","Australasia",-32.83,135.15,17.54760361,299.0550109,2.26,NA,"RCP8.5",2050,2.3643,-10.2971,1.3,NA
"Wheat","Australia","Australasia",-32.83,135.15,17.54760361,299.0550109,4.09,NA,"RCP8.5",2090,1.5891,-39.7086,3.03,NA
"Wheat","Australia","Australasia",-34.34,137.8,17.44257736,384.1395966,1.83,NA,"RCP4.5",2050,5.3876,-2.11305,1.1,NA
"Wheat","Australia","Australasia",-34.34,137.8,17.44257736,384.1395966,2.34,NA,"RCP4.5",2090,5.6202,2.11305,1.47,NA
"Wheat","Australia","Australasia",-34.34,137.8,17.44257736,384.1395966,2.26,NA,"RCP8.5",2050,5.3101,-2.14323,1.3,NA
"Wheat","Australia","Australasia",-34.34,137.8,17.44257736,384.1395966,4.09,NA,"RCP8.5",2090,4.3411,-20.0004,3.03,NA
"Wheat","Australia","Australasia",-33.48,122.12,17.08778954,458.0988885,1.83,NA,"RCP4.5",2050,1.124,-23.688,1.47,NA
"Wheat","Australia","Australasia",-33.48,122.12,17.08778954,458.0988885,2.34,NA,"RCP4.5",2090,1.0078,-31.5772,1.93,NA
"Wheat","Australia","Australasia",-33.48,122.12,17.08778954,458.0988885,2.26,NA,"RCP8.5",2050,0.969,-37.5,1.63,NA
"Wheat","Australia","Australasia",-33.48,122.12,17.08778954,458.0988885,4.09,NA,"RCP8.5",2090,0.814,-47.4974,3.3,NA
"Wheat","Australia","Australasia",-36.39,140.9,15.78153324,450.8824494,1.83,NA,"RCP4.5",2050,5.4264,4.47842,1.2,NA
"Wheat","Australia","Australasia",-36.39,140.9,15.78153324,450.8824494,2.34,NA,"RCP4.5",2090,5.2713,1.49216,1.77,NA
"Wheat","Australia","Australasia",-36.39,140.9,15.78153324,450.8824494,2.26,NA,"RCP8.5",2050,5.1163,-0.75073,1.53,NA
"Wheat","Australia","Australasia",-36.39,140.9,15.78153324,450.8824494,4.09,NA,"RCP8.5",2090,4.5736,-11.2784,3.43,NA
"Wheat","Australia","Australasia",-31.46,117.75,18.67365265,294.7410025,1.83,NA,"RCP4.5",2050,1.7176,-18.1784,1.47,NA
"Wheat","Australia","Australasia",-31.46,117.75,18.67365265,294.7410025,2.34,NA,"RCP4.5",2090,1.5649,-25.4526,1.93,NA
"Wheat","Australia","Australasia",-31.46,117.75,18.67365265,294.7410025,2.26,NA,"RCP8.5",2050,1.2595,-38.8919,1.63,NA
"Wheat","Australia","Australasia",-31.46,117.75,18.67365265,294.7410025,4.09,NA,"RCP8.5",2090,1.0687,-48.149,3.3,NA
"Wheat","Australia","Australasia",-36.26,143.21,16.05098534,346.3237225,1.83,NA,"RCP4.5",2050,2.8626,15.3855,1.2,NA
"Wheat","Australia","Australasia",-36.26,143.21,16.05098534,346.3237225,2.34,NA,"RCP4.5",2090,3.1679,27.6916,1.77,NA
"Wheat","Australia","Australasia",-36.26,143.21,16.05098534,346.3237225,2.26,NA,"RCP8.5",2050,3.4351,38.4618,1.53,NA
"Wheat","Australia","Australasia",-36.26,143.21,16.05098534,346.3237225,4.09,NA,"RCP8.5",2090,2.4046,-3.0755,3.43,NA
"Wheat","Australia","Australasia",-29.13,115.39,19.8037262,359.810544,1.83,NA,"RCP4.5",2050,3.1008,-22.3285,1.47,NA
"Wheat","Australia","Australasia",-29.13,115.39,19.8037262,359.810544,2.34,NA,"RCP4.5",2090,2.4419,-38.8332,1.93,NA
"Wheat","Australia","Australasia",-29.13,115.39,19.8037262,359.810544,2.26,NA,"RCP8.5",2050,2.7132,-32.0375,1.63,NA
"Wheat","Australia","Australasia",-29.13,115.39,19.8037262,359.810544,4.09,NA,"RCP8.5",2090,2.0543,-48.5422,3.3,NA
"Wheat","Australia","Australasia",-35.5,146.41,17.19176483,392.8690517,1.83,NA,"RCP4.5",2050,4.031,15.5544,1.2,NA
"Wheat","Australia","Australasia",-35.5,146.41,17.19176483,392.8690517,2.34,NA,"RCP4.5",2090,3.6047,3.33391,1.77,NA
"Wheat","Australia","Australasia",-35.5,146.41,17.19176483,392.8690517,2.26,NA,"RCP8.5",2050,5.4651,56.6649,1.53,NA
"Wheat","Australia","Australasia",-35.5,146.41,17.19176483,392.8690517,4.09,NA,"RCP8.5",2090,4.0698,16.6667,3.43,NA
"Wheat","China","Asia",42.82,93.52,10.74876881,62.33394269,1.75,22.2222,"RCP4.5",2045,NA,-8.5,1.3,0.356502397265576
"Wheat","China","Asia",42.82,93.52,10.74876881,62.33394269,2.32,26.6667,"RCP4.5",2085,NA,-9.6,1.6,0.427803839276126
"Wheat","China","Asia",42.82,93.52,10.74876881,62.33394269,2.1,17.7778,"RCP8.5",2045,NA,-9.4,2.05,0.285202559517417
"Wheat","China","Asia",42.82,93.52,10.74876881,62.33394269,3.97,26.6667,"RCP8.5",2085,NA,-11.4,3.8,0.427803839276126
"Wheat","China","Asia",37.92,102.67,6.375175953,239.3287467,1.75,40,"RCP4.5",2045,NA,-11,1.3,0.167134122212825
"Wheat","China","Asia",37.92,102.67,6.375175953,239.3287467,2.32,35.5556,"RCP4.5",2085,NA,-16.5,1.6,0.148563849893758
"Wheat","China","Asia",37.92,102.67,6.375175953,239.3287467,2.1,31.1111,"RCP8.5",2045,NA,-12.7,2.05,0.129993159739385
"Wheat","China","Asia",37.92,102.67,6.375175953,239.3287467,3.97,53.3333,"RCP8.5",2085,NA,-22.7,3.8,0.222845357005331
"Wheat","China","Asia",37.37,97.37,0.631164193,239.9892705,1.75,26.6667,"RCP4.5",2045,NA,-0.8,1.3,0.111116217589403
"Wheat","China","Asia",37.37,97.37,0.631164193,239.9892705,2.32,44.4444,"RCP4.5",2085,NA,-0.7,1.6,0.185193279297043
"Wheat","China","Asia",37.37,97.37,0.631164193,239.9892705,2.1,31.1111,"RCP8.5",2045,NA,-0.9,2.05,0.129635378844989
"Wheat","China","Asia",37.37,97.37,0.631164193,239.9892705,3.97,62.2222,"RCP8.5",2085,NA,-7.3,3.8,0.259270757689978
"Wheat","China","Asia",38.92,106.55,9.122808456,197.6526937,1.75,53.3333,"RCP4.5",2045,NA,-6.9,1.3,0.269833408296221
"Wheat","China","Asia",38.92,106.55,9.122808456,197.6526937,2.32,53.3333,"RCP4.5",2085,NA,-7.8,1.6,0.269833408296221
"Wheat","China","Asia",38.92,106.55,9.122808456,197.6526937,2.1,53.3333,"RCP8.5",2045,NA,-8.1,2.05,0.269833408296221
"Wheat","China","Asia",38.92,106.55,9.122808456,197.6526937,3.97,80,"RCP8.5",2085,NA,-7.9,3.8,0.40475036541331
"Wheat","China","Asia",39.63,118.17,12.47816372,564.8283615,1.75,93.3333,"RCP4.5",2045,NA,-2.1,1.3,0.165241879412955
"Wheat","China","Asia",39.63,118.17,12.47816372,564.8283615,2.32,97.7778,"RCP4.5",2085,NA,-1.2,1.6,0.173110641505915
"Wheat","China","Asia",39.63,118.17,12.47816372,564.8283615,2.1,88.8889,"RCP8.5",2045,NA,-1,2.05,0.157373294364929
"Wheat","China","Asia",39.63,118.17,12.47816372,564.8283615,3.97,142.2222,"RCP8.5",2085,NA,-1.1,3.8,0.251797200165913
"Wheat","China","Asia",37.37,115.38,14.78656578,487.2756922,1.75,84.4444,"RCP4.5",2045,NA,-14.5,1.3,0.173299020147593
"Wheat","China","Asia",37.37,115.38,14.78656578,487.2756922,2.32,93.3333,"RCP4.5",2085,NA,-14,1.6,0.191541054671965
"Wheat","China","Asia",37.37,115.38,14.78656578,487.2756922,2.1,62.2222,"RCP8.5",2045,NA,-17.4,2.05,0.127694036447977
"Wheat","China","Asia",37.37,115.38,14.78656578,487.2756922,3.97,111.1111,"RCP8.5",2085,NA,-28.7,3.8,0.228025123720711
"Wheat","China","Asia",37.05,117.52,14.50401688,610.5575523,1.75,102.2222,"RCP4.5",2045,NA,-3.5,1.3,0.16742434781934
"Wheat","China","Asia",37.05,117.52,14.50401688,610.5575523,2.32,97.7778,"RCP4.5",2085,NA,-1.8,1.6,0.160145099559683
"Wheat","China","Asia",37.05,117.52,14.50401688,610.5575523,2.1,88.8889,"RCP8.5",2045,NA,-3,2.05,0.145586439255646
"Wheat","China","Asia",37.05,117.52,14.50401688,610.5575523,3.97,124.4444,"RCP8.5",2085,NA,-5.7,3.8,0.203820916687071
"Wheat","China","Asia",33,114.02,16.36526299,944.4794775,1.75,40,"RCP4.5",2045,NA,-12.5,1.3,0.0423513702022181
"Wheat","China","Asia",33,114.02,16.36526299,944.4794775,2.32,106.6667,"RCP4.5",2085,NA,-12.3,1.6,0.112937022498723
